user_id,movie_title,rating
user_189,The Godfather,8.8
user_889,The Philadelphia Story,10.0
user_961,A Beautiful Mind,7.9
user_947,Deep Red,5.2
user_214,Sleuth,7.9
user_558,Joint Security Area,8.8
user_670,Taylor Swift: Reputation Stadium Tour,7.2
user_419,Whiplash,7.6
user_563,Requiem for a Dream,10.0
user_446,Shutter Island,6.0
user_532,The Shawshank Redemption,7.5
user_331,Ron's Gone Wrong,10.0
user_989,Anatomy of a Murder,7.6
user_743,Ben-Hur,9.1
user_485,Infernal Affairs,4.8
user_837,Piper,6.1
user_838,The Count of Monte Cristo,7.9
user_850,Miraculous World: Shanghai – The Legend of Ladydragon,9.3
user_677,PK,8.5
user_866,Prayers for Bobby,5.8
user_707,Bacurau,8.3
user_398,See You Up There,5.5
user_917,The Invisible Guest,7.5
user_50,Justice League: The Flashpoint Paradox,9.8
user_198,Batman: Under the Red Hood,9.9
user_621,Stalker,6.1
user_740,The Treasure of the Sierra Madre,8.6
user_728,One Cut of the Dead,6.9
user_686,Up,9.3
user_700,Spider-Man: Across the Spider-Verse,7.0
user_793,Constantine: City of Demons - The Movie,7.5
user_385,Luck,9.3
user_612,A Dog's Journey,8.7
user_988,Unforgiven,8.5
user_164,Given,6.8
user_965,The Sicilian Clan,8.0
user_915,A Matter of Life and Death,7.6
user_73,Regular Show: The Movie,7.0
user_77,One Direction: This Is Us,5.5
user_589,Unforgiven,8.0
user_318,Nimona,9.2
user_861,Chinatown,7.4
user_851,"Miraculous World: New York, United HeroeZ",7.7
user_710,The Cabinet of Dr. Caligari,7.5
user_340,The Lives of Others,8.1
user_484,My Father's Violin,8.4
user_254,Day & Night,6.6
user_146,Ron's Gone Wrong,8.1
user_676,The Internet's Own Boy: The Story of Aaron Swartz,7.9
user_678,The Dinner Game,9.6
user_23,Cobain: Montage of Heck,7.9
user_703,Shutter Island,7.2
user_819,Taylor Swift: Reputation Stadium Tour,6.6
user_569,Alien,7.0
user_734,A Dog's Will,6.7
user_921,Unforgiven,7.1
user_422,The Shawshank Redemption,8.8
user_630,Inception,10.0
user_881,The Grand Budapest Hotel,6.2
user_318,Twin Peaks,9.9
user_554,Mulholland Drive,10.0
user_114,Miss Americana,8.3
user_265,Friends: The Reunion,10.0
user_723,Inside Out,5.9
user_69,Teen Titans: Trouble in Tokyo,8.3
user_301,Avicii: True Stories,8.4
user_219,The Treasure of the Sierra Madre,9.1
user_942,How to Train Your Dragon,10.0
user_144,Django Unchained,6.7
user_102,Raya and the Last Dragon,6.3
user_732,Underground,8.4
user_49,Avengers: Endgame,8.8
user_418,Mr. Nobody,5.4
user_458,Coco,7.5
user_321,One Direction: This Is Us,10.0
user_862,Dogville,10.0
user_629,Redeeming Love,7.0
user_437,Guardians of the Galaxy,7.5
user_246,Inception,7.7
user_719,The Dark Knight Rises,9.1
user_342,Guardians of the Galaxy,8.8
user_124,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,7.8
user_792,L.A. Confidential,8.6
user_41,The Wages of Fear,9.0
user_823,Up,7.7
user_50,Evangelion: 1.0 You Are (Not) Alone,7.4
user_753,Incendies,8.4
user_762,"Duck, You Sucker",9.1
user_373,Paprika,9.8
user_676,Waltz with Bashir,5.2
user_552,Black Swan,5.6
user_599,Oldboy,6.1
user_734,Coco,8.5
user_782,Senna,9.5
user_567,Train to Busan,9.8
user_279,Redeeming Love,7.9
user_713,Bad Genius,5.1
user_233,Descendants 3,7.6
user_821,Top Gun: Maverick,8.8
user_996,Love Exposure,7.5
user_828,Teen Wolf: The Movie,9.1
user_202,The Iron Giant,10.0
user_544,Train to Busan,10.0
user_910,The Lord of the Rings: The Two Towers,5.4
user_677,Amour,9.5
user_849,Your Name.,10.0
user_181,A Bag of Marbles,7.5
user_36,Joint Security Area,7.9
user_736,Death Note Relight 1: Visions of a God,9.0
user_137,The Cabinet of Dr. Caligari,9.0
user_387,They Shall Not Grow Old,8.4
user_288,In the Heat of the Night,6.1
user_149,You've Got This,6.2
user_413,The Greatest Beer Run Ever,7.0
user_28,Downfall,7.9
user_754,The Broken Circle Breakdown,8.4
user_100,Believe Me: The Abduction of Lisa McVey,10.0
user_99,Searching for Sugar Man,9.4
user_400,Dances with Wolves,8.2
user_349,Catch Me If You Can,5.8
user_224,Guy Ritchie's The Covenant,8.1
user_590,Trainspotting,9.3
user_390,Prayers for Bobby,9.8
user_742,Girl in the Basement,9.0
user_34,Father There Is Only One,6.9
user_634,Descendants 3,6.3
user_638,Kingsman: The Secret Service,8.8
user_284,Rio Bravo,6.3
user_43,Selena,9.2
user_315,Regular Show: The Movie,7.1
user_908,The Martian,5.6
user_793,"Miraculous: Ladybug & Cat Noir, The Movie",9.0
user_960,20th Century Girl,8.3
user_663,The Thing,9.9
user_587,"Rome, Open City",8.3
user_645,What's Eating Gilbert Grape,7.9
user_223,Dedicated to my ex,7.1
user_681,Bacurau,9.7
user_488,Dedicated to my ex,9.3
user_829,Words on Bathroom Walls,8.7
user_975,Out of the Clear Blue Sky,6.5
user_192,Hachi: A Dog's Tale,8.7
user_474,Drishyam,9.8
user_732,Constantine: City of Demons - The Movie,8.2
user_892,All My Life,8.9
user_875,La Jetée,7.5
user_981,"Miraculous World: New York, United HeroeZ",6.7
user_657,Big Hero 6,7.6
user_380,The Shadow in My Eye,7.6
user_587,Lawrence of Arabia,6.8
user_575,The Man Who Shot Liberty Valance,7.4
user_221,The Phantom Carriage,8.1
user_899,Simone: Woman of the Century,9.4
user_722,The Quintessential Quintuplets Movie,9.3
user_720,New Gods: Nezha Reborn,8.1
user_121,The General,6.9
user_567,Steven Universe: The Movie,7.9
user_311,Constantine: City of Demons - The Movie,7.1
user_619,Michael Jackson's Thriller,9.6
user_970,Spider-Man: No Way Home,9.9
user_245,Terminator 2: Judgment Day,7.4
user_701,Regular Show: The Movie,9.0
user_86,Black Swan,7.2
user_637,Sword Art Online: The Movie – Ordinal Scale,6.3
user_178,Fantastic Planet,8.8
user_492,Evangelion: 2.0 You Can (Not) Advance,8.0
user_480,New Gods: Nezha Reborn,7.2
user_504,The Maltese Falcon,7.5
user_405,In a Heartbeat,6.4
user_123,Brokeback Mountain,10.0
user_935,The Summit of the Gods,8.2
user_586,Descendants 3,6.9
user_817,Freaks,6.9
user_914,The Apartment,6.5
user_559,Misery,6.2
user_528,Deep Red,6.6
user_526,Justice League: The Flashpoint Paradox,8.3
user_867,BLACKPINK: Light Up the Sky,6.0
user_976,"tick, tick... BOOM!",8.4
user_731,The Cabinet of Dr. Caligari,7.7
user_112,1917,6.4
user_212,Sing Street,7.3
user_776,The Sicilian Clan,6.6
user_36,The Big Bad Fox and Other Tales,7.5
user_288,Return of the Jedi,10.0
user_586,High and Low,7.3
user_598,Wolfwalkers,7.4
user_673,Guardians of the Galaxy,7.6
user_663,The Hateful Eight,4.8
user_944,I Want to Eat Your Pancreas,6.6
user_86,The Cove,7.6
user_553,Angel's Egg,9.2
user_855,Faces Places,8.0
user_35,Se7en,7.7
user_850,Attack on Titan: Wings of Freedom,9.3
user_628,Accattone,10.0
user_159,Bohemian Rhapsody,9.9
user_664,The Color Purple,9.9
user_890,Jaws,8.9
user_203,Song of the Sea,5.8
user_640,Knives Out,10.0
user_597,WALL·E,7.6
user_517,Platoon,8.1
user_516,Instructions Not Included,6.3
user_198,Bad Genius,6.2
user_11,City of God,6.3
user_178,Land of Mine,8.2
user_644,White Snake,7.6
user_961,"Miraculous World: New York, United HeroeZ",8.8
user_461,Man with a Movie Camera,8.2
user_259,Amadeus,8.4
user_958,Harakiri,7.2
user_640,The Outlaws,10.0
user_324,Elemental,7.9
user_194,A Charlie Brown Christmas,10.0
user_872,BLACKPINK: Light Up the Sky,6.8
user_233,Andrei Rublev,7.1
user_316,Aladdin,8.0
user_991,Sniper: The White Raven,4.8
user_484,Harry Potter and the Philosopher's Stone,9.9
user_26,Tod@s Caen,9.1
user_454,Faces Places,8.3
user_212,In the Heat of the Night,8.6
user_520,Entergalactic,8.5
user_775,Freaks,6.0
user_298,Hotel Rwanda,8.5
user_416,Sing Street,9.6
user_338,Persian Lessons,5.9
user_941,To Live,7.8
user_715,The Woman King,10.0
user_434,El mesero,9.2
user_68,Death Note Relight 1: Visions of a God,10.0
user_491,A Trip to the Moon,6.7
user_587,The Greatest Beer Run Ever,9.3
user_432,Twin Peaks,6.0
user_290,Icarus,8.3
user_253,Le Trou,7.7
user_665,RRR,8.0
user_173,The Nightmare Before Christmas,8.6
user_198,The Pianist,9.8
user_162,Dilwale Dulhania Le Jayenge,8.0
user_858,Aladdin,5.8
user_763,Steven Universe: The Movie,6.1
user_537,The Secret in Their Eyes,7.5
user_967,Castle in the Sky,8.6
user_284,Life Is Beautiful,7.8
user_552,Man with a Movie Camera,8.0
user_875,Cowboy Bebop: The Movie,9.6
user_695,Wings of Desire,9.1
user_677,Forrest Gump,7.9
user_528,Primal: Tales of Savagery,6.8
user_900,The Prestige,9.5
user_947,Batman: Under the Red Hood,7.4
user_538,Stagecoach,8.6
user_97,The Cove,7.4
user_53,Andhadhun,9.0
user_78,"Miraculous World: New York, United HeroeZ",7.4
user_579,The Mitchells vs. the Machines,7.2
user_888,Ghost in the Shell,7.2
user_617,The Iron Giant,7.2
user_784,Big Deal on Madonna Street,6.9
user_410,Onibaba,9.6
user_403,The Shining,6.6
user_234,Django Unchained,5.9
user_301,Pan's Labyrinth,6.5
user_155,The Man Who Shot Liberty Valance,8.5
user_291,Selena,10.0
user_351,Victoria,8.0
user_963,Freaks,10.0
user_637,Violet Evergarden: Eternity and the Auto Memory Doll,8.7
user_491,Shelter,7.2
user_847,The Great War,8.8
user_30,"Batman: The Dark Knight Returns, Part 1",10.0
user_192,Elemental,6.1
user_879,Aladdin,8.8
user_273,The Usual Suspects,10.0
user_2,Believe Me: The Abduction of Lisa McVey,8.0
user_508,Braveheart,8.6
user_561,Cast Away,5.7
user_831,Steven Universe: The Movie,8.0
user_101,Rurouni Kenshin Part II: Kyoto Inferno,5.9
user_614,Jojo Rabbit,6.7
user_397,Rashomon,10.0
user_35,Knives Out,8.2
user_284,Ron's Gone Wrong,5.0
user_98,Sherlock: The Abominable Bride,8.3
user_34,The Kissing Booth 2,6.5
user_854,Twin Peaks,8.1
user_145,Klaus,5.6
user_160,Rebecca,6.6
user_550,Still Walking,5.3
user_237,Rascal Does Not Dream of a Dreaming Girl,5.4
user_660,Witness for the Prosecution,8.9
user_357,"Miraculous World: New York, United HeroeZ",7.7
user_169,Land of Mine,8.2
user_847,Dune,5.9
user_619,Song of the Sea,10.0
user_887,Deep Red,7.7
user_853,My Life as a Zucchini,8.4
user_260,Bound by Honor,10.0
user_20,Godzilla vs. Kong,10.0
user_222,Psycho,6.4
user_88,Dragon Ball Super: Broly,7.4
user_728,The Young Girls of Rochefort,8.0
user_310,Ayla: The Daughter of War,7.7
user_640,Fantastic Mr. Fox,9.4
user_531,Ghost in the Shell,8.1
user_482,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,8.9
user_281,Mulholland Dr.,5.6
user_617,"Miraculous: Ladybug & Cat Noir, The Movie",7.3
user_221,"Argentina, 1985",9.8
user_20,Whisper of the Heart,7.5
user_894,Bohemian Rhapsody,7.3
user_201,Lawrence of Arabia,8.7
user_24,Steven Universe: The Movie,7.5
user_886,Jurassic Park,8.8
user_141,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,7.4
user_223,Amarcord,9.8
user_656,Dances with Wolves,5.2
user_837,"Miraculous World: New York, United HeroeZ",7.2
user_128,Anatomy of a Murder,8.0
user_139,The Tenant,9.1
user_292,Planet of the Apes,7.5
user_675,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,6.5
user_8,The Super Mario Bros. Movie,7.5
user_181,Given,8.3
user_157,Suzume,8.7
user_786,Chungking Express,8.6
user_792,The Iron Giant,5.2
user_436,Amour,9.2
user_715,Constantine: City of Demons - The Movie,8.5
user_807,Tangerines,9.9
user_230,The Edge of Democracy,7.7
user_392,Nobody,9.2
user_496,My Mom Is a Character 2,7.3
user_509,Shelter,8.5
user_188,12 Years a Slave,6.3
user_623,Infernal Affairs,9.0
user_516,For a Few Dollars More,10.0
user_255,Citizen Kane,8.3
user_325,"The Boy, the Mole, the Fox and the Horse",8.6
user_387,My Hero Academia: Two Heroes,7.8
user_671,My Life as a Zucchini,7.5
user_262,Marriage Italian Style,9.8
user_834,Friends: The Reunion,6.1
user_298,Spider-Man: No Way Home,8.9
user_437,The Black Phone,8.0
user_226,Primal Fear,9.6
user_928,We Bare Bears: The Movie,5.5
user_441,They Shall Not Grow Old,8.3
user_360,Reservoir Dogs,6.6
user_352,Onibaba,9.1
user_751,Sound of Freedom,7.0
user_592,The Wolf of Wall Street,7.5
user_246,A Short Film About Love,8.5
user_286,Infernal Affairs,7.9
user_846,The Wind Rises,5.7
user_335,Nimona,6.2
user_752,Freaks,9.2
user_122,Braveheart,8.9
user_119,Believe Me: The Abduction of Lisa McVey,6.2
user_579,Léon: The Professional,9.3
user_987,The Boy Who Harnessed the Wind,7.1
user_679,Rurouni Kenshin Part III: The Legend Ends,5.1
user_437,The Trial of the Chicago 7,8.3
user_346,"Duck, You Sucker",8.0
user_625,The Cure,8.5
user_915,Elite Squad: The Enemy Within,7.7
user_430,Porco Rosso,9.6
user_868,Rebecca,9.3
user_93,The Man from Nowhere,10.0
user_697,Interstella 5555,6.5
user_224,The Black Phone,7.1
user_726,Harry Potter and the Half-Blood Prince,6.8
user_563,Big Fish,7.8
user_105,Mulholland Dr.,9.7
user_317,Aladdin,6.4
user_685,My Name Is Khan,8.7
user_483,"Batman: The Dark Knight Returns, Part 2",6.0
user_484,Notorious,8.0
user_227,The Lord of the Rings: The Return of the King,8.2
user_30,Faust,9.1
user_607,The Ten Commandments,10.0
user_839,Aladdin,7.1
user_244,Fantastic Mr. Fox,5.6
user_716,Ghost in the Shell,8.7
user_853,I Am Not Your Negro,7.4
user_688,Kagemusha,8.7
user_835,Attack on Titan: The Roar of Awakening,9.2
user_10,The Hateful Eight,5.7
user_771,"Lock, Stock and Two Smoking Barrels",6.4
user_175,La Jetée,10.0
user_255,A Fistful of Dollars,6.4
user_11,Honor Society,8.3
user_859,The Exorcist,7.9
user_70,Friends: The Reunion,8.3
user_993,Given,9.5
user_106,The Treasure of the Sierra Madre,7.4
user_312,I Am Not Your Negro,6.5
user_978,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,9.7
user_917,Interstellar,8.8
user_106,Paprika,9.6
user_358,"Monsters, Inc.",6.3
user_183,The Cabinet of Dr. Caligari,9.0
user_613,Aladdin,6.4
user_859,Deep Red,10.0
user_424,The Super Mario Bros. Movie,9.4
user_947,One Direction: This Is Us,9.7
user_103,Unforgiven,9.5
user_12,Black Swan,9.1
user_65,Captain America: The Winter Soldier,7.9
user_118,Slumdog Millionaire,7.8
user_508,Justice League: The Flashpoint Paradox,8.8
user_855,"ariana grande: excuse me, i love you",10.0
user_353,The King and the Mockingbird,8.5
user_154,Hustle,8.7
user_711,One Piece: Stampede,7.6
user_119,Aladdin,5.4
user_551,Paths of Glory,7.0
user_672,Knives Out,6.6
user_578,Spies in Disguise,9.7
user_620,The Treasure of the Sierra Madre,7.6
user_166,Spider-Man: Into the Spider-Verse,6.6
user_859,Metropolis,7.5
user_278,The Treasure of the Sierra Madre,9.1
user_655,Andhadhun,8.0
user_594,Breakfast at Tiffany's,9.7
user_962,Regular Show: The Movie,7.8
user_993,Michael Jackson's Thriller,6.9
user_416,Girl in the Basement,6.8
user_481,The Thing,10.0
user_559,Teen Wolf: The Movie,5.6
user_787,Along with the Gods: The Last 49 Days,7.5
user_386,World of Tomorrow,7.2
user_57,Wish Dragon,8.4
user_582,Pan's Labyrinth,6.1
user_817,Steven Universe: The Movie,7.3
user_69,A Bag of Marbles,9.6
user_56,Meshes of the Afternoon,8.5
user_94,Faust,7.9
user_562,Scooby-Doo! Camp Scare,7.8
user_779,Dou kyu sei – Classmates,9.3
user_54,La luna,5.8
user_31,Descendants 3,10.0
user_288,Raya and the Last Dragon,10.0
user_860,Dragon Ball Super: Super Hero,10.0
user_256,High Noon,8.6
user_463,The Treasure of the Sierra Madre,9.1
user_99,Django Unchained,9.5
user_309,The Bridge on the River Kwai,8.6
user_269,Close,7.5
user_518,La La Land,8.5
user_925,Terminator 2: Judgment Day,9.0
user_834,Ran,8.8
user_585,Jurassic Park,8.8
user_902,What Ever Happened to Baby Jane?,7.5
user_518,The King's Speech,6.4
user_432,Taylor Swift: Reputation Stadium Tour,9.5
user_66,Dragon Ball Super: Broly,9.0
user_482,Spider-Man: Across the Spider-Verse,6.8
user_983,Koyaanisqatsi,6.7
user_793,Sanjuro,8.7
user_257,Loving Vincent,7.7
user_69,An Egg Rescue,7.9
user_74,Room,8.8
user_10,The Treasure of the Sierra Madre,5.3
user_657,Guardians of the Galaxy Vol. 3,6.8
user_701,Joint Security Area,9.1
user_143,Searching for Sugar Man,5.9
user_541,Dedicated to my ex,8.9
user_597,Searching for Sugar Man,10.0
user_470,Burn the Stage: The Movie,8.7
user_628,I Vitelloni,9.0
user_621,Grave of the Fireflies,8.1
user_8,Doctor Who: The Time of the Doctor,8.0
user_314,Batman: Under the Red Hood,8.7
user_355,BLACKPINK: Light Up the Sky,9.0
user_275,El Infierno,6.1
user_632,Guardians of the Galaxy Vol. 3,10.0
user_37,The Hidden Fortress,6.9
user_685,Unforgiven,6.3
user_855,The Grand Budapest Hotel,7.0
user_701,Bacurau,7.5
user_227,Kagemusha,7.9
user_387,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,8.7
user_936,The Hidden Fortress,9.7
user_292,The Black Phone,8.1
user_374,Winter Light,7.4
user_236,Fireworks,7.6
user_254,Miraculous World: Shanghai – The Legend of Ladydragon,10.0
user_979,Friends: The Reunion,9.3
user_502,Faust,7.5
user_630,Nobody,9.5
user_789,Fallen Angels,7.4
user_66,Inception,8.9
user_292,One Direction: This Is Us,9.8
user_176,Kwaidan,6.3
user_116,Ben-Hur,9.1
user_515,Nosferatu,5.8
user_250,Wild Tales,6.4
user_961,Puss in Boots: The Last Wish,7.9
user_119,Onibaba,9.5
user_428,Steven Universe: The Movie,5.5
user_131,Bacurau,8.7
user_838,Green Snake,7.7
user_215,John Wick: Chapter 4,6.6
user_514,CODA,8.9
user_453,Teen Titans: Trouble in Tokyo,6.8
user_53,Operation Y and Other Shurik's Adventures,7.9
user_212,Avengers: Endgame,6.8
user_593,Deep Red,8.1
user_342,Moonrise Kingdom,6.4
user_846,Raya and the Last Dragon,8.1
user_501,3-Iron,5.8
user_930,The Summit of the Gods,9.9
user_420,Cowspiracy: The Sustainability Secret,8.3
user_696,What's Eating Gilbert Grape,9.3
user_775,Mortal Kombat Legends: Scorpion's Revenge,7.8
user_419,The Exorcist,8.2
user_363,Kingsman: The Secret Service,5.4
user_219,The King and the Mockingbird,7.6
user_748,Scooby-Doo on Zombie Island,7.7
user_479,Spirit: Stallion of the Cimarron,8.6
user_845,The Black Phone,10.0
user_614,Victoria,6.9
user_537,Le Trou,6.7
user_183,Me Against You: Mr. S's Vendetta,4.8
user_836,Night and Fog,6.5
user_449,See You Up There,5.5
user_581,Twin Peaks,5.9
user_733,One Cut of the Dead,8.4
user_175,The Imitation Game,10.0
user_690,Green Snake,6.4
user_848,Warrior,6.3
user_196,A Silent Voice: The Movie,10.0
user_864,Billie Eilish: The World's a Little Blurry,7.1
user_276,"Duck, You Sucker",9.2
user_613,Iron Man,10.0
user_470,The Exterminating Angel,8.8
user_457,Free Fall,6.4
user_95,A Brighter Summer Day,8.6
user_78,Trollhunters: Rise of the Titans,8.7
user_760,El mesero,9.5
user_28,The Woman King,10.0
user_833,Faust,7.3
user_747,I Saw the Devil,7.9
user_35,Homecoming: A Film by Beyoncé,9.1
user_721,How to Train Your Dragon: The Hidden World,6.7
user_3,Zootopia,6.2
user_163,Laura,7.8
user_127,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,10.0
user_531,The Count of Monte Cristo,6.3
user_673,Tae Guk Gi: The Brotherhood of War,7.1
user_690,Marriage Italian Style,10.0
user_840,Maudie,5.9
user_782,Hidden Figures,6.3
user_903,Whiplash,7.8
user_980,Gabriel's Inferno,6.0
user_119,Still Walking,5.1
user_686,Rich in Love,7.8
user_101,Tetris,5.1
user_833,My Little Pony: A New Generation,7.6
user_755,La Jetée,5.1
user_596,Steven Universe: The Movie,9.2
user_872,Reservoir Dogs,7.6
user_330,Twin Peaks,5.7
user_578,Se7en,8.6
user_287,Mulholland Dr.,5.3
user_38,Steven Universe: The Movie,9.1
user_626,Life of Brian,7.8
user_628,Teen Titans: Trouble in Tokyo,8.0
user_718,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.6
user_83,Girl in the Basement,9.4
user_398,Mustang,8.9
user_746,Spirited Away,7.4
user_60,Ne Zha,8.8
user_872,Raya and the Last Dragon,8.6
user_425,"Veinteañera, Divorciada y Fantástica",8.8
user_934,Elite Squad: The Enemy Within,6.8
user_514,"Duck, You Sucker",8.8
user_456,The Boy Who Harnessed the Wind,7.0
user_511,Unforgiven,5.6
user_177,Into the Wild,8.2
user_702,Clouds,10.0
user_551,Stagecoach,8.4
user_909,Gone Girl,7.0
user_2,Seaspiracy,8.1
user_246,Captain Fantastic,8.3
user_664,All the Bright Places,9.7
user_585,Marcel the Shell with Shoes On,7.7
user_228,Infernal Affairs,6.3
user_429,The Breadwinner,6.0
user_450,Apollo 11,7.7
user_159,Fantastic Mr. Fox,9.5
user_1,The Imitation Game,7.9
user_155,Coco,10.0
user_612,Friends: The Reunion,9.8
user_521,Your Name.,7.4
user_256,"Miraculous World: New York, United HeroeZ",10.0
user_461,Constantine: City of Demons - The Movie,6.0
user_982,The Nightmare Before Christmas,6.9
user_750,In the Arms of an Assassin,8.7
user_516,Kill Bill: The Whole Bloody Affair,7.6
user_945,"ariana grande: excuse me, i love you",8.9
user_115,Won't You Be My Neighbor?,7.3
user_231,The Empire Strikes Back,7.9
user_313,Steven Universe: The Movie,10.0
user_924,The Tale of The Princess Kaguya,10.0
user_379,Mulholland Drive,6.6
user_53,Paprika,7.1
user_156,Cinema Paradiso,7.7
user_976,Impossible Things,7.1
user_830,Time of the Gypsies,9.4
user_968,Interstella 5555,5.1
user_218,"Monsters, Inc.",9.3
user_190,Grave of the Fireflies,7.0
user_878,Oldboy,5.0
user_297,Princess Mononoke,7.6
user_581,The Black Phone,7.7
user_639,Luca,6.7
user_302,BTS World Tour: Love Yourself - Japan Edition,8.0
user_29,Song of the Sea,6.5
user_419,The Killer,7.2
user_405,Elevator to the Gallows,5.6
user_910,The Quintessential Quintuplets Movie,6.9
user_332,Zootopia,7.3
user_271,Kagemusha,5.6
user_74,A Man Called Otto,5.4
user_245,My Life as a Zucchini,6.9
user_834,Avengers: Infinity War,6.0
user_717,Love Exposure,7.0
user_874,Bacurau,6.0
user_129,Justice League Dark: Apokolips War,6.5
user_213,Home,8.0
user_163,Entergalactic,5.8
user_270,CODA,8.7
user_105,Winter on Fire: Ukraine's Fight for Freedom,10.0
user_443,Top Gun: Maverick,7.5
user_523,Billie Eilish: The World's a Little Blurry,7.3
user_32,Primal Fear,7.5
user_138,"tick, tick... BOOM!",10.0
user_82,The Godfather,8.7
user_344,The Silence of the Lambs,10.0
user_438,Waltz with Bashir,8.7
user_962,I Want to Eat Your Pancreas,7.8
user_799,Primal: Tales of Savagery,7.8
user_804,The Best Offer,6.2
user_553,Lawrence of Arabia,7.5
user_551,The Count of Monte Cristo,10.0
user_106,Brokeback Mountain,7.0
user_406,Sound of Metal,10.0
user_875,No Manches Frida,8.5
user_852,Don't Be Bad,5.4
user_23,Descendants 3,8.4
user_514,Sword Art Online: The Movie – Ordinal Scale,7.5
user_164,Elemental,7.7
user_184,Azur & Asmar: The Princes' Quest,8.0
user_840,Moonrise Kingdom,7.3
user_793,Metropolis,10.0
user_54,Doctor Who: The Time of the Doctor,7.3
user_502,In the Mood for Love,7.7
user_539,Infernal Affairs,7.8
user_525,The Lord of the Rings: The Fellowship of the Ring,8.2
user_25,The Witch: Part 1. The Subversion,7.0
user_40,John Wick: Chapter 4,8.4
user_548,GoodFellas,7.5
user_902,Puss in Boots: The Last Wish,10.0
user_662,Toy Story,8.4
user_910,John Wick: Chapter 4,9.4
user_288,"Toto, Peppino, and the Hussy",8.9
user_919,La La Land,8.4
user_847,Togo,9.4
user_767,Bacurau,8.4
user_76,"Duck, You Sucker",9.0
user_723,Nosferatu,9.3
user_730,Paprika,7.7
user_795,Steven Universe: The Movie,10.0
user_510,El Infierno,10.0
user_862,Return of the Jedi,7.0
user_834,Primal Fear,6.6
user_652,Fantastic Planet,8.4
user_854,Rascal Does Not Dream of a Dreaming Girl,7.4
user_479,Luck,6.8
user_478,High and Low,10.0
user_121,If Anything Happens I Love You,6.2
user_494,"The Gangster, the Cop, the Devil",9.1
user_480,The Boy in the Striped Pyjamas,8.2
user_85,Miraculous World: Shanghai – The Legend of Ladydragon,8.0
user_560,Harry Potter and the Half-Blood Prince,8.2
user_55,"Lock, Stock and Two Smoking Barrels",6.8
user_26,"Love, Simon",6.3
user_783,Kill Bill: Vol. 2,8.1
user_3,M,5.7
user_288,Sherlock: The Abominable Bride,7.6
user_292,Time of the Gypsies,7.1
user_935,"Miraculous World: New York, United HeroeZ",9.1
user_608,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,8.5
user_252,Zack Snyder's Justice League,7.6
user_23,Cobain: Montage of Heck,7.3
user_126,The Boy in the Striped Pyjamas,8.9
user_919,The Green Mile,8.8
user_153,Guy Ritchie's The Covenant,7.4
user_470,Free Solo,6.0
user_999,Unforgiven,6.0
user_321,Maquia: When the Promised Flower Blooms,8.1
user_409,Spies in Disguise,5.3
user_920,Shrek,5.1
user_567,Luca,9.7
user_799,Land of Mine,8.5
user_189,"Miraculous: Ladybug & Cat Noir, The Movie",5.1
user_553,Rebecca,8.9
user_609,Inner Workings,7.6
user_822,Wild Tales,8.0
user_781,Mystic River,9.6
user_109,Annie Hall,9.5
user_617,Spirit: Stallion of the Cimarron,8.9
user_527,Hotel Rwanda,7.5
user_532,Miraculous World: Shanghai – The Legend of Ladydragon,8.7
user_916,Unforgiven,10.0
user_208,Captain America: The Winter Soldier,6.9
user_414,Billie Eilish: The World's a Little Blurry,9.1
user_872,Attack on Titan: Wings of Freedom,7.9
user_817,Pirates of the Caribbean: The Curse of the Black Pearl,6.8
user_24,A Man Called Otto,5.5
user_544,Berserk: The Golden Age Arc III - The Advent,9.6
user_96,Soul,6.6
user_477,Jaws,10.0
user_716,We Bare Bears: The Movie,7.6
user_354,Notorious,6.0
user_509,Charade,7.5
user_259,Paris Is Burning,8.5
user_59,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,7.8
user_523,Rio Bravo,8.0
user_36,The Chaser,8.2
user_800,A Bag of Marbles,8.2
user_330,Azur & Asmar: The Princes' Quest,5.3
user_78,White Heat,8.3
user_68,Pan's Labyrinth,9.1
user_953,Titanic,8.9
user_49,Meshes of the Afternoon,8.5
user_282,Balkan Line,6.8
user_595,I corti,10.0
user_574,The Dawn Wall,6.8
user_838,Notorious,10.0
user_465,Letter from an Unknown Woman,6.7
user_632,Everything Everywhere All at Once,8.5
user_890,Scarface,10.0
user_238,Believe Me: The Abduction of Lisa McVey,6.9
user_205,Gladiator,9.6
user_135,Brief Encounter,5.7
user_528,Piper,5.6
user_772,"Miraculous World: New York, United HeroeZ",7.8
user_250,Descendants 3,8.4
user_514,Bacurau,7.8
user_142,Harvey,9.3
user_618,All the Bright Places,7.8
user_377,Yojimbo,9.7
user_956,They Shall Not Grow Old,9.8
user_640,Dune,8.8
